BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
31508    33718    31355    1636     -9.2100000000e+02    -1.3096386091e+03    42.20       292.3 
31604    33825    31451    1667     -9.2100000000e+02    -1.3096386091e+03    42.20       292.9 
31700    33932    31547    1698     -9.2100000000e+02    -1.3096386091e+03    42.20       293.6 
31796    34039    31643    1729     -9.2100000000e+02    -1.3096386091e+03    42.20       294.2 
31892    34146    31739    1760     -9.2100000000e+02    -1.3096386091e+03    42.20       294.8 
31988    34253    31835    1791     -9.2100000000e+02    -1.3096386091e+03    42.20       295.4 
32084    34360    31931    1822     -9.2100000000e+02    -1.3096386091e+03    42.20       296.0 
32180    34467    32027    1853     -9.2100000000e+02    -1.3096386091e+03    42.20       296.6 
32276    34574    32123    1884     -9.2100000000e+02    -1.3096386091e+03    42.20       297.2 
32372    34681    32219    1915     -9.2100000000e+02    -1.3096386091e+03    42.20       298.0 
32467    34786    32314    1946     -9.2100000000e+02    -1.3096386091e+03    42.20       298.6 
32563    34893    32410    1977     -9.2100000000e+02    -1.3096386091e+03    42.20       299.2 
32659    35000    32506    2008     -9.2100000000e+02    -1.3096386091e+03    42.20       299.9 
32755    35107    32602    2039     -9.2100000000e+02    -1.3096386091e+03    42.20       300.5 
32851    35214    32698    2070     -9.2100000000e+02    -1.3096386091e+03    42.20       301.1 
32947    35321    32794    2101     -9.2100000000e+02    -1.3096386091e+03    42.20       301.8 
33043    35428    32890    2132     -9.2100000000e+02    -1.3096386091e+03    42.20       302.4 
33139    35535    32986    2163     -9.2100000000e+02    -1.3096386091e+03    42.20       303.0 
33230    35636    33077    2192     -9.2100000000e+02    -1.3096386091e+03    42.20       303.7 
33326    35743    33173    2223     -9.2100000000e+02    -1.3096386091e+03    42.20       304.4 
33422    35850    33269    2254     -9.2100000000e+02    -1.3096386091e+03    42.20       304.9 
33518    35957    33365    2285     -9.2100000000e+02    -1.3096386091e+03    42.20       305.6 
33614    36064    33461    2316     -9.2100000000e+02    -1.3096386091e+03    42.20       306.2 
33710    36171    33557    2347     -9.2100000000e+02    -1.3096386091e+03    42.20       306.8 
33806    36278    33653    2378     -9.2100000000e+02    -1.3096386091e+03    42.20       307.4 
33902    36385    33749    2409     -9.2100000000e+02    -1.3096386091e+03    42.20       308.0 
33998    36492    33845    2440     -9.2100000000e+02    -1.3096386091e+03    42.20       308.7 
34094    36599    33941    2471     -9.2100000000e+02    -1.3096386091e+03    42.20       309.5 
34190    36706    34037    2502     -9.2100000000e+02    -1.3096386091e+03    42.20       310.1 
34286    36813    34133    2533     -9.2100000000e+02    -1.3096386091e+03    42.20       310.8 
34382    36920    34229    2564     -9.2100000000e+02    -1.3096386091e+03    42.20       311.4 
34478    37027    34325    2595     -9.2100000000e+02    -1.3096386091e+03    42.20       312.1 
34574    37134    34421    2626     -9.2100000000e+02    -1.3096386091e+03    42.20       312.8 
34670    37241    34517    2657     -9.2100000000e+02    -1.3096386091e+03    42.20       313.4 
34766    37348    34613    2688     -9.2100000000e+02    -1.3096386091e+03    42.20       314.0 
34862    37455    34709    2719     -9.2100000000e+02    -1.3096386091e+03    42.20       314.6 
34958    37562    34805    2750     -9.2100000000e+02    -1.3096386091e+03    42.20       315.2 
35054    37669    34901    2781     -9.2100000000e+02    -1.3096386091e+03    42.20       315.8 
35141    37766    34988    2807     -9.2100000000e+02    -1.3096386091e+03    42.20       316.5 
35237    37873    35084    2838     -9.2100000000e+02    -1.3096386091e+03    42.20       317.1 
35333    37980    35180    2869     -9.2100000000e+02    -1.3096386091e+03    42.20       317.8 
35429    38087    35276    2900     -9.2100000000e+02    -1.3096386091e+03    42.20       318.4 
35525    38194    35372    2931     -9.2100000000e+02    -1.3096386091e+03    42.20       319.1 
35621    38301    35468    2962     -9.2100000000e+02    -1.3096386091e+03    42.20       319.7 
35717    38408    35564    2993     -9.2100000000e+02    -1.3096386091e+03    42.20       320.3 
35813    38515    35660    3024     -9.2100000000e+02    -1.3096386091e+03    42.20       320.9 
35909    38622    35756    3055     -9.2100000000e+02    -1.3096386091e+03    42.20       321.5 
36005    38729    35852    3086     -9.2100000000e+02    -1.3096386091e+03    42.20       322.1 
36101    38836    35948    3117     -9.2100000000e+02    -1.3096386091e+03    42.20       322.8 
36197    38943    36044    3148     -9.2100000000e+02    -1.3096386091e+03    42.20       323.3 
36292    39048    36139    3179     -9.2100000000e+02    -1.3096386091e+03    42.20       324.0 
36388    39155    36235    3210     -9.2100000000e+02    -1.3096386091e+03    42.20       324.5 
36484    39262    36331    3241     -9.2100000000e+02    -1.3096386091e+03    42.20       325.1 
36580    39369    36427    3272     -9.2100000000e+02    -1.3096386091e+03    42.20       325.7 
36676    39476    36523    3303     -9.2100000000e+02    -1.3096386091e+03    42.20       326.4 
36772    39583    36619    3334     -9.2100000000e+02    -1.3096386091e+03    42.20       327.0 
36868    39690    36715    3365     -9.2100000000e+02    -1.3096386091e+03    42.20       327.7 
36959    39791    36806    3395     -9.2100000000e+02    -1.3096386091e+03    42.20       328.4 
37055    39898    36902    3426     -9.2100000000e+02    -1.3096386091e+03    42.20       329.1 
37151    40005    36998    3457     -9.2100000000e+02    -1.3096386091e+03    42.20       329.7 
37246    40110    37093    3488     -9.2100000000e+02    -1.3096386091e+03    42.20       330.3 
37342    40217    37189    3519     -9.2100000000e+02    -1.3096386091e+03    42.20       331.0 
37438    40324    37285    3550     -9.2100000000e+02    -1.3096386091e+03    42.20       331.6 
37534    40431    37381    3581     -9.2100000000e+02    -1.3096386091e+03    42.20       332.2 
37630    40538    37477    3612     -9.2100000000e+02    -1.3096386091e+03    42.20       332.8 
37726    40645    37573    3643     -9.2100000000e+02    -1.3096386091e+03    42.20       333.4 
37822    40752    37669    3674     -9.2100000000e+02    -1.3096386091e+03    42.20       334.0 
37918    40859    37765    3705     -9.2100000000e+02    -1.3096386091e+03    42.20       334.7 
38014    40966    37861    3736     -9.2100000000e+02    -1.3096386091e+03    42.20       335.3 
38110    41073    37957    3767     -9.2100000000e+02    -1.3096386091e+03    42.20       336.0 
38206    41180    38053    3798     -9.2100000000e+02    -1.3096386091e+03    42.20       336.6 
38302    41287    38149    3829     -9.2100000000e+02    -1.3096386091e+03    42.20       337.3 
38398    41394    38245    3860     -9.2100000000e+02    -1.3096386091e+03    42.20       337.9 
38494    41501    38341    3891     -9.2100000000e+02    -1.3096386091e+03    42.20       338.6 
38590    41608    38437    3922     -9.2100000000e+02    -1.3096386091e+03    42.20       339.3 
38686    41715    38533    3953     -9.2100000000e+02    -1.3096386091e+03    42.20       339.9 
38773    41812    38620    3979     -9.2100000000e+02    -1.3096386091e+03    42.20       340.6 
38868    41917    38715    4010     -9.2100000000e+02    -1.3096386091e+03    42.20       341.2 
38964    42024    38811    4041     -9.2100000000e+02    -1.3096386091e+03    42.20       341.8 
39060    42131    38907    4072     -9.2100000000e+02    -1.3096386091e+03    42.20       342.4 
39156    42238    39003    4103     -9.2100000000e+02    -1.3096386091e+03    42.20       343.1 
39252    42345    39099    4134     -9.2100000000e+02    -1.3096386091e+03    42.20       343.6 
39348    42452    39195    4165     -9.2100000000e+02    -1.3096386091e+03    42.20       344.3 
39443    42557    39290    4196     -9.2100000000e+02    -1.3096386091e+03    42.20       344.9 
39539    42664    39386    4227     -9.2100000000e+02    -1.3096386091e+03    42.20       345.5 
39635    42771    39482    4258     -9.2100000000e+02    -1.3096386091e+03    42.20       346.1 
39731    42878    39578    4289     -9.2100000000e+02    -1.3096386091e+03    42.20       346.7 
39827    42985    39674    4320     -9.2100000000e+02    -1.3096386091e+03    42.20       347.3 
39923    43092    39768    4351     -9.2100000000e+02    -1.3096386091e+03    42.20       348.0 
40037    43206    39880    4382     -9.2100000000e+02    -1.3096386091e+03    42.20       349.2 
40151    43320    39994    4413     -9.2100000000e+02    -1.3096386091e+03    42.20       350.5 
40265    43434    40108    4444     -9.2100000000e+02    -1.3096386091e+03    42.20       351.7 
40379    43548    40222    4475     -9.2100000000e+02    -1.3096386091e+03    42.20       353.0 
40493    43662    40336    4506     -9.2100000000e+02    -1.3096386091e+03    42.20       354.2 
40607    43776    40450    4537     -9.2100000000e+02    -1.3096386091e+03    42.20       355.7 
40721    43890    40564    4568     -9.2100000000e+02    -1.3096386091e+03    42.20       357.0 
40829    43998    40672    4598     -9.2100000000e+02    -1.3096386091e+03    42.20       358.3 
40943    44112    40786    4629     -9.2100000000e+02    -1.3096386091e+03    42.20       359.5 
41057    44226    40900    4660     -9.2100000000e+02    -1.3096386091e+03    42.20       360.8 
41171    44340    41014    4691     -9.2100000000e+02    -1.3096386091e+03    42.20       362.1 
41285    44454    41128    4722     -9.2100000000e+02    -1.3096386091e+03    42.20       363.3 
41399    44568    41242    4753     -9.2100000000e+02    -1.3096386091e+03    42.20       364.5 
41513    44682    41356    4784     -9.2100000000e+02    -1.3096386091e+03    42.20       365.7 
41627    44796    41470    4815     -9.2100000000e+02    -1.3096386091e+03    42.20       367.0 
41741    44910    41584    4846     -9.2100000000e+02    -1.3096386091e+03    42.20       368.2 
41855    45024    41698    4877     -9.2100000000e+02    -1.3096386091e+03    42.20       369.5 
41969    45138    41812    4908     -9.2100000000e+02    -1.3096386091e+03    42.20       370.8 
42083    45252    41926    4939     -9.2100000000e+02    -1.3096386091e+03    42.20       372.1 
42197    45366    42040    4970     -9.2100000000e+02    -1.3096386091e+03    42.20       373.3 
42311    45480    42154    5001     -9.2100000000e+02    -1.3096386091e+03    42.20       374.5 
42425    45594    42268    5032     -9.2100000000e+02    -1.3096386091e+03    42.20       375.8 
42539    45708    42382    5063     -9.2100000000e+02    -1.3096386091e+03    42.20       376.9 
42653    45822    42496    5094     -9.2100000000e+02    -1.3096386091e+03    42.20       378.2 
42767    45936    42610    5125     -9.2100000000e+02    -1.3096386091e+03    42.20       379.5 
42881    46050    42724    5156     -9.2100000000e+02    -1.3096386091e+03    42.20       380.8 
42988    46157    42831    5184     -9.2100000000e+02    -1.3096386091e+03    42.20       382.0 
43102    46271    42945    5215     -9.2100000000e+02    -1.3096386091e+03    42.20       383.2 
43216    46385    43059    5246     -9.2100000000e+02    -1.3096386091e+03    42.20       384.5 
43330    46499    43173    5277     -9.2100000000e+02    -1.3096386091e+03    42.20       385.8 
43444    46613    43287    5308     -9.2100000000e+02    -1.3096386091e+03    42.20       387.0 
43558    46727    43401    5339     -9.2100000000e+02    -1.3096386091e+03    42.20       388.3 
43672    46841    43515    5370     -9.2100000000e+02    -1.3096386091e+03    42.20       389.5 
43786    46955    43629    5401     -9.2100000000e+02    -1.3096386091e+03    42.20       390.7 
43900    47069    43743    5432     -9.2100000000e+02    -1.3096386091e+03    42.20       392.0 
44014    47183    43857    5463     -9.2100000000e+02    -1.3096386091e+03    42.20       393.2 
44128    47297    43971    5494     -9.2100000000e+02    -1.3096386091e+03    42.20       394.4 
44242    47411    44085    5525     -9.2100000000e+02    -1.3096386091e+03    42.20       395.7 
44356    47525    44199    5556     -9.2100000000e+02    -1.3096386091e+03    42.20       397.0 
44470    47639    44313    5587     -9.2100000000e+02    -1.3096386091e+03    42.20       398.3 
44584    47753    44427    5618     -9.2100000000e+02    -1.3096386091e+03    42.20       399.5 
44698    47867    44541    5649     -9.2100000000e+02    -1.3096386091e+03    42.20       400.7 
44812    47981    44655    5680     -9.2100000000e+02    -1.3096386091e+03    42.20       401.9 
44926    48095    44769    5711     -9.2100000000e+02    -1.3096386091e+03    42.20       403.1 
45040    48209    44883    5742     -9.2100000000e+02    -1.3096386091e+03    42.20       404.4 
45154    48323    44997    5773     -9.2100000000e+02    -1.3096386091e+03    42.20       405.6 
45262    48431    45105    5803     -9.2100000000e+02    -1.3096386091e+03    42.20       406.8 
45376    48545    45219    5834     -9.2100000000e+02    -1.3096386091e+03    42.20       408.1 
45490    48659    45333    5865     -9.2100000000e+02    -1.3096386091e+03    42.20       409.2 
45604    48773    45445    5896     -9.2100000000e+02    -1.3096386091e+03    42.20       410.4 
45718    48887    45559    5927     -9.2100000000e+02    -1.3096386091e+03    42.20       411.5 
45832    49001    45673    5958     -9.2100000000e+02    -1.3096386091e+03    42.20       412.7 
