BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
361288   317787   163059   69       -1.0200000000e+03    -1.1042182898e+03    8.26        317.0 
361470   317940   163137   92       -1.0200000000e+03    -1.1042182898e+03    8.26        317.1 
361648   318090   163197   136      -1.0200000000e+03    -1.1042147362e+03    8.26        317.3 
361827   318238   163260   133      -1.0200000000e+03    -1.1042120528e+03    8.26        317.4 
362001   318384   163338   79       -1.0200000000e+03    -1.1042062049e+03    8.26        317.6 
362195   318538   163406   68       -1.0200000000e+03    -1.1041991240e+03    8.25        317.7 
362380   318686   163473   79       -1.0200000000e+03    -1.1041954684e+03    8.25        317.9 
362564   318834   163527   80       -1.0200000000e+03    -1.1041919721e+03    8.25        318.0 
362737   318977   163596   151      -1.0200000000e+03    -1.1041919721e+03    8.25        318.2 
362911   319117   163656   50       -1.0200000000e+03    -1.1041802817e+03    8.25        318.3 
363082   319259   163727   213      -1.0200000000e+03    -1.1041781941e+03    8.25        318.5 
363247   319403   163796   82       -1.0200000000e+03    -1.1041735887e+03    8.25        318.6 
363419   319550   163878   135      -1.0200000000e+03    -1.1041668561e+03    8.25        318.8 
363597   319696   163940   59       -1.0200000000e+03    -1.1041633145e+03    8.25        318.9 
363766   319838   164019   93       -1.0200000000e+03    -1.1041601836e+03    8.25        319.1 
363935   319980   164096   101      -1.0200000000e+03    -1.1041518816e+03    8.25        319.3 
364097   320117   164166   109      -1.0200000000e+03    -1.1041490974e+03    8.25        319.4 
364261   320256   164228   113      -1.0200000000e+03    -1.1041476121e+03    8.25        319.6 
364435   320403   164294   73       -1.0200000000e+03    -1.1041416734e+03    8.25        319.7 
364610   320550   164363   80       -1.0200000000e+03    -1.1041371206e+03    8.25        319.9 
364792   320697   164419   165      -1.0200000000e+03    -1.1041320126e+03    8.25        320.0 
364962   320841   164487   58       -1.0200000000e+03    -1.1041267247e+03    8.25        320.2 
365144   320989   164553   65       -1.0200000000e+03    -1.1041213291e+03    8.25        320.3 
365310   321133   164627   78       -1.0200000000e+03    -1.1041191353e+03    8.25        320.5 
365490   321278   164695   56       -1.0200000000e+03    -1.1041133526e+03    8.25        320.6 
365667   321424   164762   91       -1.0200000000e+03    -1.1041110832e+03    8.25        320.8 
365842   321571   164833   63       -1.0200000000e+03    -1.1041104186e+03    8.25        320.9 
366025   321719   164898   140      -1.0200000000e+03    -1.1041087014e+03    8.25        321.1 
366213   321866   164962   76       -1.0200000000e+03    -1.1041020141e+03    8.25        321.2 
366397   322017   165028   90       -1.0200000000e+03    -1.1040997242e+03    8.25        321.4 
366587   322163   165094   95       -1.0200000000e+03    -1.1040977092e+03    8.24        321.6 
366764   322309   165153   124      -1.0200000000e+03    -1.1040951182e+03    8.24        321.7 
366950   322456   165213   125      -1.0200000000e+03    -1.1040864513e+03    8.24        321.8 
367125   322599   165284   84       -1.0200000000e+03    -1.1040834334e+03    8.24        322.0 
367308   322749   165357   96       -1.0200000000e+03    -1.1040719161e+03    8.24        322.1 
367540   322901   165401   66       -1.0200000000e+03    -1.1040704318e+03    8.24        322.3 
367725   323048   165462   74       -1.0200000000e+03    -1.1040686124e+03    8.24        322.4 
367894   323192   165539   66       -1.0200000000e+03    -1.1040633004e+03    8.24        322.6 
368054   323331   165613   66       -1.0200000000e+03    -1.1040546799e+03    8.24        322.8 
368235   323479   165680   72       -1.0200000000e+03    -1.1040514880e+03    8.24        322.9 
368415   323630   165744   63       -1.0200000000e+03    -1.1040474308e+03    8.24        323.1 
368599   323779   165804   105      -1.0200000000e+03    -1.1040470188e+03    8.24        323.2 
368776   323925   165875   47       -1.0200000000e+03    -1.1040373897e+03    8.24        323.4 
368944   324065   165945   96       -1.0200000000e+03    -1.1040336659e+03    8.24        323.5 
369115   324212   166012   85       -1.0200000000e+03    -1.1040278472e+03    8.24        323.7 
369297   324362   166080   64       -1.0200000000e+03    -1.1040249531e+03    8.24        323.8 
369475   324508   166150   82       -1.0200000000e+03    -1.1040164674e+03    8.24        324.0 
369649   324653   166212   100      -1.0200000000e+03    -1.1040113799e+03    8.24        324.2 
369827   324799   166282   111      -1.0200000000e+03    -1.1040071631e+03    8.24        324.3 
369999   324943   166350   95       -1.0200000000e+03    -1.1040058006e+03    8.24        324.4 
370175   325091   166412   94       -1.0200000000e+03    -1.1040002927e+03    8.24        324.6 
370350   325242   166487   71       -1.0200000000e+03    -1.1039976142e+03    8.24        324.8 
370522   325386   166555   85       -1.0200000000e+03    -1.1039889346e+03    8.23        324.9 
370735   325540   166608   101      -1.0200000000e+03    -1.1039889346e+03    8.23        325.1 
370900   325681   166679   71       -1.0200000000e+03    -1.1039815577e+03    8.23        325.2 
371068   325828   166749   113      -1.0200000000e+03    -1.1039758604e+03    8.23        325.4 
371245   325973   166814   107      -1.0200000000e+03    -1.1039739952e+03    8.23        325.5 
371420   326119   166883   91       -1.0200000000e+03    -1.1039727431e+03    8.23        325.7 
371596   326266   166955   109      -1.0200000000e+03    -1.1039641671e+03    8.23        325.8 
371778   326416   167027   81       -1.0200000000e+03    -1.1039599898e+03    8.23        326.0 
371948   326561   167103   156      -1.0200000000e+03    -1.1039519544e+03    8.23        326.1 
372144   326710   167149   72       -1.0200000000e+03    -1.1039519544e+03    8.23        326.3 
372323   326856   167212   62       -1.0200000000e+03    -1.1039480766e+03    8.23        326.4 
372501   327003   167278   44       -1.0200000000e+03    -1.1039444793e+03    8.23        326.6 
372677   327147   167336   51       -1.0200000000e+03    -1.1039388295e+03    8.23        326.8 
372849   327290   167402   99       -1.0200000000e+03    -1.1039364743e+03    8.23        326.9 
373005   327435   167480   76       -1.0200000000e+03    -1.1039231447e+03    8.23        327.1 
373180   327581   167549   104      -1.0200000000e+03    -1.1039211059e+03    8.23        327.2 
373370   327731   167599   87       -1.0200000000e+03    -1.1039198838e+03    8.23        327.4 
373539   327875   167670   76       -1.0200000000e+03    -1.1039103893e+03    8.23        327.5 
373730   328024   167727   119      -1.0200000000e+03    -1.1039064402e+03    8.23        327.7 
373908   328171   167797   77       -1.0200000000e+03    -1.1039040752e+03    8.23        327.8 
374080   328316   167867   55       -1.0200000000e+03    -1.1038993404e+03    8.23        328.0 
374288   328467   167929   145      -1.0200000000e+03    -1.1038970256e+03    8.23        328.1 
374462   328613   167987   67       -1.0200000000e+03    -1.1038913243e+03    8.22        328.3 
374641   328757   168052   75       -1.0200000000e+03    -1.1038883581e+03    8.22        328.4 
374834   328908   168121   86       -1.0200000000e+03    -1.1038845861e+03    8.22        328.6 
375013   329055   168186   45       -1.0200000000e+03    -1.1038768770e+03    8.22        328.7 
375201   329203   168258   69       -1.0200000000e+03    -1.1038708943e+03    8.22        328.9 
375394   329351   168313   82       -1.0200000000e+03    -1.1038658490e+03    8.22        329.0 
375581   329499   168376   74       -1.0200000000e+03    -1.1038632377e+03    8.22        329.2 
375760   329647   168445   145      -1.0200000000e+03    -1.1038571075e+03    8.22        329.3 
375932   329794   168511   65       -1.0200000000e+03    -1.1038515546e+03    8.22        329.4 
376121   329944   168582   43       -1.0200000000e+03    -1.1038443972e+03    8.22        329.6 
376309   330092   168654   66       -1.0200000000e+03    -1.1038394283e+03    8.22        329.7 
376484   330241   168735   133      -1.0200000000e+03    -1.1038394283e+03    8.22        329.9 
376660   330383   168805   112      -1.0200000000e+03    -1.1038354104e+03    8.22        330.0 
376818   330521   168871   67       -1.0200000000e+03    -1.1038329348e+03    8.22        330.2 
376976   330660   168947   94       -1.0200000000e+03    -1.1038201130e+03    8.22        330.3 
377152   330805   169021   115      -1.0200000000e+03    -1.1038152415e+03    8.22        330.5 
377323   330953   169094   87       -1.0200000000e+03    -1.1038100917e+03    8.22        330.6 
377502   331097   169159   45       -1.0200000000e+03    -1.1038100917e+03    8.22        330.8 
377680   331244   169231   74       -1.0200000000e+03    -1.1037922696e+03    8.21        330.9 
377867   331396   169296   49       -1.0200000000e+03    -1.1037885382e+03    8.21        331.1 
378050   331547   169367   85       -1.0200000000e+03    -1.1037869382e+03    8.21        331.2 
378231   331699   169440   65       -1.0200000000e+03    -1.1037869382e+03    8.21        331.4 
378404   331844   169515   53       -1.0200000000e+03    -1.1037798682e+03    8.21        331.5 
378580   331989   169589   39       -1.0200000000e+03    -1.1037798682e+03    8.21        331.7 
378760   332136   169661   43       -1.0200000000e+03    -1.1037765428e+03    8.21        331.8 
378936   332280   169731   85       -1.0200000000e+03    -1.1037693798e+03    8.21        332.0 
379103   332425   169806   78       -1.0200000000e+03    -1.1037647418e+03    8.21        332.1 
379267   332564   169874   81       -1.0200000000e+03    -1.1037582039e+03    8.21        332.3 
379446   332711   169941   52       -1.0200000000e+03    -1.1037571897e+03    8.21        332.4 
379620   332856   170015   79       -1.0200000000e+03    -1.1037518292e+03    8.21        332.6 
379789   332998   170082   82       -1.0200000000e+03    -1.1037470719e+03    8.21        332.7 
379955   333142   170162   89       -1.0200000000e+03    -1.1037416029e+03    8.21        332.9 
380132   333290   170225   99       -1.0200000000e+03    -1.1037353025e+03    8.21        333.0 
380301   333430   170290   55       -1.0200000000e+03    -1.1037307235e+03    8.21        333.2 
380475   333574   170352   54       -1.0200000000e+03    -1.1037246336e+03    8.21        333.3 
380651   333722   170422   61       -1.0200000000e+03    -1.1037189746e+03    8.21        333.5 
380838   333872   170485   68       -1.0200000000e+03    -1.1037129319e+03    8.21        333.6 
381025   334016   170548   78       -1.0200000000e+03    -1.1037028851e+03    8.21        333.8 
381195   334159   170616   107      -1.0200000000e+03    -1.1036994313e+03    8.21        333.9 
381368   334303   170689   108      -1.0200000000e+03    -1.1036937325e+03    8.21        334.1 
381551   334450   170752   224      -1.0200000000e+03    -1.1036927747e+03    8.21        334.3 
381716   334594   170823   57       -1.0200000000e+03    -1.1036870010e+03    8.20        334.4 
381892   334739   170889   70       -1.0200000000e+03    -1.1036856896e+03    8.20        334.6 
382059   334883   170966   156      -1.0200000000e+03    -1.1036806345e+03    8.20        334.7 
382235   335030   171038   96       -1.0200000000e+03    -1.1036775553e+03    8.20        334.9 
382409   335178   171110   86       -1.0200000000e+03    -1.1036720227e+03    8.20        335.0 
382586   335327   171185   48       -1.0200000000e+03    -1.1036688551e+03    8.20        335.2 
382758   335477   171259   123      -1.0200000000e+03    -1.1036683238e+03    8.20        335.3 
382924   335624   171335   65       -1.0200000000e+03    -1.1036631960e+03    8.20        335.5 
383091   335767   171406   151      -1.0200000000e+03    -1.1036581878e+03    8.20        335.6 
383269   335912   171474   87       -1.0200000000e+03    -1.1036581878e+03    8.20        335.8 
383445   336059   171544   45       -1.0200000000e+03    -1.1036525520e+03    8.20        336.0 
383623   336204   171606   64       -1.0200000000e+03    -1.1036501114e+03    8.20        336.1 
383800   336351   171673   109      -1.0200000000e+03    -1.1036490359e+03    8.20        336.3 
383962   336497   171755   64       -1.0200000000e+03    -1.1036482045e+03    8.20        336.4 
384131   336643   171822   118      -1.0200000000e+03    -1.1036442604e+03    8.20        336.6 
384314   336792   171889   47       -1.0200000000e+03    -1.1036406810e+03    8.20        336.7 
384492   336940   171963   72       -1.0200000000e+03    -1.1036324956e+03    8.20        336.9 
384665   337089   172030   131      -1.0200000000e+03    -1.1036246570e+03    8.20        337.0 
